                  上证50 (000016) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	 
 2016/03/01	 1944.56	 1988.57	 1931.98	 1973.19	       29595860	    1969.44	    1995.84	    1977.37	    2190.99	    2249.71	    2552.79	           	           	           	           	     -41.11	     -49.44	      16.66	29595860.00	32750538.00	31663960.00	
 2016/03/02	 1980.46	 2045.82	 1979.17	 2043.41	       50978800	    1969.84	    1998.74	    1981.86	    2185.97	    2248.74	    2551.18	           	           	           	           	     -33.40	     -46.23	      25.68	50978800.00	37700516.00	33324486.00	
 2016/03/03	 2043.37	 2057.16	 2031.54	 2053.27	       45476672	    1993.98	    2003.14	    1988.89	    2179.22	    2247.43	    2549.77	           	           	           	           	     -26.18	     -42.22	      32.08	45476672.00	38303936.00	34778292.00	
 2016/03/04	 2045.12	 2128.57	 2040.08	 2122.27	       85953128	    2027.35	    2014.95	    1996.35	    2173.56	    2246.53	    2548.34	           	           	           	           	     -14.73	     -36.72	      44.00	85953128.00	50233208.00	41209676.00	
 2016/03/07	 2122.55	 2133.56	 2097.78	 2107.67	       40058732	    2059.96	    2020.33	    2004.88	    2168.73	    2245.39	    2546.87	           	           	           	           	      -6.75	     -30.73	      47.96	40058732.00	50412640.00	41309620.00	
 2016/03/08	 2102.25	 2118.04	 2037.29	 2115.16	       39003356	    2088.36	    2028.90	    2012.16	    2164.06	    2245.24	    2545.42	           	           	           	           	       0.18	     -24.55	      49.45	39003356.00	52294136.00	42522336.00	
 2016/03/09	 2073.27	 2112.86	 2053.84	 2111.92	       38083288	    2102.06	    2035.95	    2020.14	    2159.85	    2244.67	    2544.28	           	           	           	           	       5.34	     -18.57	      47.82	38083288.00	49715036.00	43707776.00	
 2016/03/10	 2089.86	 2102.99	 2060.06	 2061.45	       20872980	    2103.69	    2048.83	    2024.50	    2154.71	    2243.42	    2542.93	           	           	           	           	       5.30	     -13.80	      38.19	20872980.00	44794296.00	41549116.00	
 2016/03/11	 2043.25	 2071.09	 2039.59	 2070.72	       24443460	    2093.38	    2060.37	    2029.67	    2149.94	    2242.27	    2541.75	           	           	           	           	       5.95	      -9.85	      31.59	24443460.00	32492364.00	41362784.00	
 2016/03/14	 2079.91	 2117.83	 2071.12	 2078.41	       35114616	    2087.53	    2073.75	    2036.18	    2145.54	    2241.30	    2540.57	           	           	           	           	       7.00	      -6.48	      26.96	35114616.00	31503540.00	40958088.00	
 2016/03/15	 2077.51	 2105.04	 2055.32	 2101.12	       34647132	    2084.72	    2086.54	    2041.19	    2140.31	    2240.24	    2539.26	           	           	           	           	       9.56	      -3.27	      25.66	34647132.00	30632296.00	41463216.00	
 2016/03/16	 2087.28	 2142.16	 2084.77	 2136.13	       60381576	    2089.57	    2095.81	    2047.27	    2136.18	    2239.91	    2538.22	           	           	           	           	      14.24	       0.23	      28.02	60381576.00	35091952.00	42403496.00	
 2016/03/17	 2135.06	 2156.89	 2113.44	 2131.48	       38077904	    2103.57	    2103.63	    2053.38	    2132.09	    2238.99	    2537.11	           	           	           	           	      17.38	       3.66	      27.44	38077904.00	38532936.00	41663616.00	
 2016/03/18	 2140.27	 2165.15	 2131.38	 2141.18	       62257624	    2117.66	    2105.52	    2060.24	    2127.64	    2238.54	    2535.74	           	           	           	           	      20.42	       7.01	      26.81	62257624.00	46095772.00	39294068.00	
 2016/03/21	 2156.95	 2214.64	 2154.49	 2193.39	       78264664	    2140.66	    2114.10	    2067.21	    2123.82	    2238.50	    2534.53	           	           	           	           	      26.73	      10.96	      31.54	78264664.00	54725780.00	43114660.00	
 2016/03/22	 2181.98	 2196.37	 2167.43	 2173.26	       50531244	    2155.09	    2119.91	    2074.40	    2118.37	    2238.16	    2533.02	           	           	           	           	      29.76	      14.72	      30.09	50531244.00	57902604.00	44267448.00	
 2016/03/23	 2170.16	 2186.02	 2159.46	 2175.28	       35247664	    2162.92	    2126.24	    2081.10	    2113.03	    2237.64	    2531.39	           	           	           	           	      31.96	      18.17	      27.59	35247664.00	52875820.00	43983888.00	
 2016/03/24	 2161.17	 2161.17	 2137.19	 2137.59	       33879928	    2164.14	    2133.86	    2091.35	    2106.93	    2237.30	    2529.34	           	           	           	           	      30.31	      20.60	      19.43	33879928.00	52036224.00	45284580.00	
 2016/03/25	 2137.15	 2156.80	 2135.53	 2149.20	       22781048	    2165.74	    2141.70	    2101.04	    2101.39	    2236.97	    2527.42	           	           	           	           	      29.60	      22.40	      14.41	22781048.00	44140908.00	45118340.00	
 2016/03/28	 2152.81	 2166.92	 2116.98	 2123.03	       25905906	    2151.67	    2146.17	    2109.96	    2095.24	    2236.47	    2525.19	           	           	           	           	      26.62	      23.24	       6.76	25905906.00	33669160.00	44197468.00	
 2016/03/29	 2127.80	 2133.81	 2100.92	 2106.86	       25654604	    2138.39	    2146.74	    2116.64	    2090.16	    2235.94	    2522.73	           	           	           	           	      22.69	      23.13	      -0.88	25654604.00	28693830.00	43298216.00	
 2016/03/30	 2124.53	 2160.50	 2124.09	 2157.53	       35633828	    2134.84	    2148.88	    2122.35	    2085.57	    2236.20	    2520.63	           	           	           	           	      23.39	      23.18	       0.42	35633828.00	28771062.00	40823440.00	
 2016/03/31	 2166.42	 2171.79	 2149.24	 2156.54	       32281836	    2138.63	    2151.39	    2127.51	    2080.97	    2236.28	    2518.66	           	           	           	           	      23.60	      23.27	       0.67	32281836.00	28451444.00	40243836.00	
 2016/04/01	 2156.78	 2168.33	 2124.13	 2167.78	       34903896	    2142.35	    2154.05	    2129.78	    2076.75	    2236.09	    2516.58	           	           	           	           	      24.39	      23.49	       1.80	34903896.00	30876014.00	37508460.00	
 2016/04/05	 2151.37	 2186.92	 2147.09	 2180.26	       38874520	    2153.79	    2152.73	    2133.41	    2075.25	    2235.76	    2514.54	           	           	           	           	      25.73	      23.94	       3.58	38874520.00	33469736.00	33569448.00	
 2016/04/06	 2167.45	 2176.90	 2156.52	 2168.04	       28349678	    2166.03	    2152.21	    2136.06	    2073.25	    2234.80	    2512.07	           	           	           	           	      25.51	      24.25	       2.51	28349678.00	34008752.00	31351290.00	
 2016/04/07	 2174.88	 2177.12	 2138.33	 2139.40	       25833044	    2162.40	    2148.62	    2137.43	    2070.28	    2233.70	    2509.61	           	           	           	           	      22.76	      23.95	      -2.39	25833044.00	32048594.00	30409828.00	
 2016/04/08	 2125.45	 2132.73	 2114.26	 2123.80	       22822748	    2155.86	    2147.24	    2140.55	    2069.33	    2232.62	    2506.91	           	           	           	           	      19.10	      22.98	      -7.77	22822748.00	30156778.00	29304110.00	
 2016/04/11	 2140.56	 2167.65	 2140.56	 2148.44	       30212504	    2151.99	    2147.17	    2144.44	    2068.14	    2231.37	    2504.38	           	           	           	           	      17.98	      21.98	      -8.00	30212504.00	29218498.00	30047256.00	
 2016/04/12	 2147.81	 2150.57	 2135.29	 2143.90	       19392198	    2144.72	    2149.25	    2147.71	    2068.54	    2229.88	    2501.69	           	           	           	           	      16.54	      20.89	      -8.71	19392198.00	25322034.00	29395886.00	
 2016/04/13	 2157.21	 2197.74	 2157.21	 2171.31	       51114468	    2145.37	    2155.70	    2151.22	    2069.20	    2228.65	    2498.81	           	           	           	           	      17.41	      20.20	      -5.58	51114468.00	29874992.00	31941872.00	
 2016/04/14	 2183.12	 2190.87	 2166.63	 2178.87	       24878856	    2153.26	    2157.83	    2153.36	    2070.43	    2227.33	    2495.72	           	           	           	           	      18.49	      19.86	      -2.73	24878856.00	29684154.00	30866374.00	
 2016/04/15	 2182.11	 2190.73	 2172.97	 2182.07	       23818860	    2164.92	    2160.39	    2155.89	    2071.26	    2226.01	    2492.72	           	           	           	           	      19.39	      19.76	      -0.75	23818860.00	29883378.00	30020078.00	
 2016/04/18	 2166.00	 2168.90	 2154.38	 2158.23	       24410918	    2166.88	    2159.43	    2156.74	    2072.71	    2224.57	    2489.41	           	           	           	           	      17.97	      19.40	      -2.88	24410918.00	28723060.00	28970780.00	
 2016/04/19	 2169.89	 2173.09	 2156.18	 2163.61	       18390650	    2170.82	    2157.77	    2155.25	    2074.29	    2223.06	    2485.90	           	           	           	           	      17.08	      18.94	      -3.72	18390650.00	28522750.00	26922392.00	
 2016/04/20	 2166.28	 2169.65	 2093.82	 2154.89	       47565256	    2167.53	    2156.45	    2154.33	    2074.73	    2221.44	    2482.31	           	           	           	           	      15.49	      18.25	      -5.52	47565256.00	27812908.00	28843950.00	
 2016/04/21	 2138.29	 2171.45	 2129.91	 2147.72	       30628952	    2161.30	    2157.28	    2152.95	    2075.71	    2219.75	    2478.68	           	           	           	           	      13.50	      17.30	      -7.60	30628952.00	28962928.00	29323540.00	
 2016/04/22	 2135.92	 2161.80	 2133.81	 2157.72	       20198568	    2156.43	    2160.68	    2153.96	    2077.65	    2218.48	    2474.58	           	           	           	           	      12.58	      16.35	      -7.55	20198568.00	28238868.00	29061124.00	
 2016/04/25	 2149.25	 2156.53	 2130.30	 2148.28	       17156072	    2154.44	    2160.66	    2153.91	    2079.09	    2217.15	    2470.23	           	           	           	           	      10.96	      15.28	      -8.62	17156072.00	26787900.00	27755480.00	
 2016/04/26	 2146.41	 2163.24	 2140.57	 2155.79	       15444290	    2152.88	    2161.85	    2155.55	    2080.60	    2215.84	    2466.20	           	           	           	           	      10.17	      14.26	      -8.16	15444290.00	26198628.00	27360688.00	
 2016/04/27	 2157.86	 2159.13	 2143.90	 2145.38	       14520801	    2150.98	    2159.26	    2157.48	    2083.83	    2214.72	    2461.92	           	           	           	           	       8.61	      13.13	      -9.04	14520801.00	19589736.00	23701322.00	
